transaction_id,user_id_from,user_id_to,date,value
2080,1062025,1058674,2013-04-06 04:57:57,2e-05
2080,1062025,1058675,2013-04-06 04:57:57,2e-05
2080,1062025,839169,2013-04-06 04:57:57,2e-05
2080,1062025,1062093,2013-04-06 04:57:57,2e-05
2080,1062025,1058676,2013-04-06 04:57:57,2e-05
2080,1062025,826242,2013-04-06 04:57:57,2e-05
2080,1062025,7,2013-04-06 04:57:57,2e-05
2080,1062025,982184,2013-04-06 04:57:57,2e-05
2080,1062025,27846,2013-04-06 04:57:57,2e-05
2080,1062025,1025991,2013-04-06 04:57:57,2e-05
2080,1062025,18296,2013-04-06 04:57:57,2e-05
2080,1062025,933840,2013-04-06 04:57:57,2e-05
2080,1062025,932166,2013-04-06 04:57:57,2e-05
2080,1062025,858895,2013-04-06 04:57:57,2e-05
2080,1062025,858273,2013-04-06 04:57:57,2e-05
2080,1062025,826258,2013-04-06 04:57:57,2e-05
2080,1062025,1058678,2013-04-06 04:57:57,2e-05
2080,1062025,783166,2013-04-06 04:57:57,2e-05
2080,1062025,826259,2013-04-06 04:57:57,2e-05
2080,1062025,798984,2013-04-06 04:57:57,2e-05
2080,1062025,980952,2013-04-06 04:57:57,2e-05
2080,1062025,981656,2013-04-06 04:57:57,2e-05
2080,1062025,826267,2013-04-06 04:57:57,2e-05
2080,1062025,933847,2013-04-06 04:57:57,2e-05
2080,1062025,1058679,2013-04-06 04:57:57,2e-05
2080,1062025,826272,2013-04-06 04:57:57,2e-05
2080,1062025,826273,2013-04-06 04:57:57,2e-05
2080,1062025,862681,2013-04-06 04:57:57,2e-05
2080,1062025,1058680,2013-04-06 04:57:57,2e-05
2080,1062025,826278,2013-04-06 04:57:57,2e-05
2080,1062025,1058682,2013-04-06 04:57:57,2e-05
2080,1062025,1058683,2013-04-06 04:57:57,2e-05
2080,1062025,1058684,2013-04-06 04:57:57,2e-05
2080,1062025,82,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,1898,2013-04-06 04:57:57,2e-05
2080,1062025,1058685,2013-04-06 04:57:57,2e-05
2080,1062025,826289,2013-04-06 04:57:57,2e-05
2080,1062025,799034,2013-04-06 04:57:57,2e-05
2080,1062025,1058686,2013-04-06 04:57:57,2e-05
2080,1062025,981178,2013-04-06 04:57:57,2e-05
2080,1062025,82,2013-04-06 04:57:57,2e-05
2080,1062025,1062094,2013-04-06 04:57:57,2e-05
2080,1062025,998489,2013-04-06 04:57:57,2e-05
2080,1062025,1025995,2013-04-06 04:57:57,2e-05
2080,1062025,933859,2013-04-06 04:57:57,2e-05
2080,1062025,1058687,2013-04-06 04:57:57,2e-05
2080,1062025,975188,2013-04-06 04:57:57,2e-05
2080,1062025,981909,2013-04-06 04:57:57,2e-05
2080,1062025,1058690,2013-04-06 04:57:57,2e-05
2080,1062025,826304,2013-04-06 04:57:57,2e-05
2080,1062025,836888,2013-04-06 04:57:57,2e-05
2080,1062025,11185,2013-04-06 04:57:57,2e-05
2080,1062025,910525,2013-04-06 04:57:57,2e-05
2080,1062025,793991,2013-04-06 04:57:57,2e-05
2080,1062025,910526,2013-04-06 04:57:57,2e-05
2080,1062025,74,2013-04-06 04:57:57,2e-05
2080,1062025,982038,2013-04-06 04:57:57,2e-05
2080,1062025,862592,2013-04-06 04:57:57,2e-05
2080,1062025,1058692,2013-04-06 04:57:57,2e-05
2080,1062025,848030,2013-04-06 04:57:57,2e-05
2080,1062025,1058693,2013-04-06 04:57:57,2e-05
2080,1062025,948786,2013-04-06 04:57:57,2e-05
2080,1062025,10806,2013-04-06 04:57:57,2e-05
2080,1062025,976725,2013-04-06 04:57:57,2e-05
2080,1062025,923025,2013-04-06 04:57:57,2e-05
2080,1062025,978838,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,1058694,2013-04-06 04:57:57,2e-05
2080,1062025,981234,2013-04-06 04:57:57,2e-05
2080,1062025,981123,2013-04-06 04:57:57,2e-05
2080,1062025,1058695,2013-04-06 04:57:57,2e-05
2080,1062025,1058696,2013-04-06 04:57:57,2e-05
2080,1062025,1903,2013-04-06 04:57:57,2e-05
2080,1062025,967784,2013-04-06 04:57:57,2e-05
2080,1062025,1058699,2013-04-06 04:57:57,2e-05
2080,1062025,847947,2013-04-06 04:57:57,2e-05
2080,1062025,1058700,2013-04-06 04:57:57,2e-05
2080,1062025,975661,2013-04-06 04:57:57,2e-05
2080,1062025,1062095,2013-04-06 04:57:57,2e-05
2080,1062025,826328,2013-04-06 04:57:57,2e-05
2080,1062025,998488,2013-04-06 04:57:57,2e-05
2080,1062025,975668,2013-04-06 04:57:57,2e-05
2080,1062025,1058701,2013-04-06 04:57:57,2e-05
2080,1062025,826329,2013-04-06 04:57:57,2e-05
2080,1062025,933873,2013-04-06 04:57:57,2e-05
2080,1062025,829648,2013-04-06 04:57:57,2e-05
2080,1062025,910544,2013-04-06 04:57:57,2e-05
2080,1062025,6326,2013-04-06 04:57:57,2e-05
2080,1062025,826330,2013-04-06 04:57:57,2e-05
2080,1062025,826332,2013-04-06 04:57:57,2e-05
2080,1062025,981288,2013-04-06 04:57:57,2e-05
2080,1062025,1058702,2013-04-06 04:57:57,2e-05
2080,1062025,794072,2013-04-06 04:57:57,2e-05
2080,1062025,826335,2013-04-06 04:57:57,2e-05
2080,1062025,785665,2013-04-06 04:57:57,2e-05
2080,1062025,1058703,2013-04-06 04:57:57,2e-05
2080,1062025,981086,2013-04-06 04:57:57,2e-05
2080,1062025,1058704,2013-04-06 04:57:57,2e-05
2080,1062025,1026375,2013-04-06 04:57:57,2e-05
2080,1062025,981677,2013-04-06 04:57:57,2e-05
2080,1062025,2625,2013-04-06 04:57:57,2e-05
2080,1062025,933887,2013-04-06 04:57:57,2e-05
2080,1062025,981743,2013-04-06 04:57:57,2e-05
2080,1062025,798757,2013-04-06 04:57:57,2e-05
2080,1062025,981559,2013-04-06 04:57:57,2e-05
2080,1062025,980319,2013-04-06 04:57:57,2e-05
2080,1062025,829654,2013-04-06 04:57:57,2e-05
2080,1062025,1058708,2013-04-06 04:57:57,2e-05
2080,1062025,910556,2013-04-06 04:57:57,2e-05
2080,1062025,1058709,2013-04-06 04:57:57,2e-05
2080,1062025,1062096,2013-04-06 04:57:57,2e-05
2080,1062025,826348,2013-04-06 04:57:57,2e-05
2080,1062025,802786,2013-04-06 04:57:57,2e-05
2080,1062025,1058710,2013-04-06 04:57:57,2e-05
2080,1062025,826354,2013-04-06 04:57:57,2e-05
2080,1062025,27,2013-04-06 04:57:57,2e-05
2080,1062025,1062097,2013-04-06 04:57:57,2e-05
2080,1062025,798949,2013-04-06 04:57:57,2e-05
2080,1062025,981531,2013-04-06 04:57:57,2e-05
2080,1062025,978571,2013-04-06 04:57:57,2e-05
2080,1062025,1058713,2013-04-06 04:57:57,2e-05
2080,1062025,1058714,2013-04-06 04:57:57,2e-05
2080,1062025,826359,2013-04-06 04:57:57,2e-05
2080,1062025,1062098,2013-04-06 04:57:57,2e-05
2080,1062025,27835,2013-04-06 04:57:57,2e-05
2080,1062025,1058716,2013-04-06 04:57:57,2e-05
2080,1062025,799173,2013-04-06 04:57:57,2e-05
2080,1062025,71,2013-04-06 04:57:57,2e-05
2080,1062025,1026385,2013-04-06 04:57:57,2e-05
2080,1062025,974899,2013-04-06 04:57:57,2e-05
2080,1062025,981868,2013-04-06 04:57:57,2e-05
2080,1062025,981834,2013-04-06 04:57:57,2e-05
2080,1062025,813692,2013-04-06 04:57:57,2e-05
2080,1062025,826372,2013-04-06 04:57:57,2e-05
2080,1062025,826373,2013-04-06 04:57:57,2e-05
2080,1062025,826374,2013-04-06 04:57:57,2e-05
2080,1062025,923043,2013-04-06 04:57:57,2e-05
2080,1062025,1058718,2013-04-06 04:57:57,2e-05
2080,1062025,1058719,2013-04-06 04:57:57,2e-05
2080,1062025,782996,2013-04-06 04:57:57,2e-05
2080,1062025,1058720,2013-04-06 04:57:57,2e-05
2080,1062025,933904,2013-04-06 04:57:57,2e-05
2080,1062025,826382,2013-04-06 04:57:57,2e-05
2080,1062025,1058722,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,826384,2013-04-06 04:57:57,2e-05
2080,1062025,978760,2013-04-06 04:57:57,2e-05
2080,1062025,826387,2013-04-06 04:57:57,2e-05
2080,1062025,981788,2013-04-06 04:57:57,2e-05
2080,1062025,981009,2013-04-06 04:57:57,2e-05
2080,1062025,1058725,2013-04-06 04:57:57,2e-05
2080,1062025,1062100,2013-04-06 04:57:57,2e-05
2080,1062025,1026009,2013-04-06 04:57:57,2e-05
2080,1062025,365,2013-04-06 04:57:57,2e-05
2080,1062025,982021,2013-04-06 04:57:57,2e-05
2080,1062025,956519,2013-04-06 04:57:57,2e-05
2080,1062025,910581,2013-04-06 04:57:57,2e-05
2080,1062025,365,2013-04-06 04:57:57,2e-05
2080,1062025,997,2013-04-06 04:57:57,2e-05
2080,1062025,2685,2013-04-06 04:57:57,2e-05
2080,1062025,981990,2013-04-06 04:57:57,2e-05
2080,1062025,981245,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,981391,2013-04-06 04:57:57,2e-05
2080,1062025,1062101,2013-04-06 04:57:57,2e-05
2080,1062025,799134,2013-04-06 04:57:57,2e-05
2080,1062025,1058727,2013-04-06 04:57:57,2e-05
2080,1062025,6310,2013-04-06 04:57:57,2e-05
2080,1062025,976110,2013-04-06 04:57:57,2e-05
2080,1062025,924086,2013-04-06 04:57:57,2e-05
2080,1062025,1058728,2013-04-06 04:57:57,2e-05
2080,1062025,826409,2013-04-06 04:57:57,2e-05
2080,1062025,1058730,2013-04-06 04:57:57,2e-05
2080,1062025,826410,2013-04-06 04:57:57,2e-05
2080,1062025,4,2013-04-06 04:57:57,2e-05
2080,1062025,1058731,2013-04-06 04:57:57,2e-05
2080,1062025,974321,2013-04-06 04:57:57,2e-05
2080,1062025,1062102,2013-04-06 04:57:57,2e-05
2080,1062025,975513,2013-04-06 04:57:57,2e-05
2080,1062025,1062103,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,793992,2013-04-06 04:57:57,2e-05
2080,1062025,829670,2013-04-06 04:57:57,2e-05
2080,1062025,981296,2013-04-06 04:57:57,2e-05
2080,1062025,1058733,2013-04-06 04:57:57,2e-05
2080,1062025,977155,2013-04-06 04:57:57,2e-05
2080,1062025,1058734,2013-04-06 04:57:57,2e-05
2080,1062025,826428,2013-04-06 04:57:57,2e-05
2080,1062025,1058735,2013-04-06 04:57:57,2e-05
2080,1062025,981797,2013-04-06 04:57:57,2e-05
2080,1062025,1058736,2013-04-06 04:57:57,2e-05
2080,1062025,976948,2013-04-06 04:57:57,2e-05
2080,1062025,858440,2013-04-06 04:57:57,2e-05
2080,1062025,826437,2013-04-06 04:57:57,2e-05
2080,1062025,826439,2013-04-06 04:57:57,2e-05
2080,1062025,968377,2013-04-06 04:57:57,2e-05
2080,1062025,910604,2013-04-06 04:57:57,2e-05
2080,1062025,1058737,2013-04-06 04:57:57,2e-05
2080,1062025,1058738,2013-04-06 04:57:57,2e-05
2080,1062025,1062104,2013-04-06 04:57:57,2e-05
2080,1062025,910609,2013-04-06 04:57:57,2e-05
2080,1062025,18723,2013-04-06 04:57:57,2e-05
2080,1062025,1026018,2013-04-06 04:57:57,2e-05
2080,1062025,978887,2013-04-06 04:57:57,2e-05
2080,1062025,1062105,2013-04-06 04:57:57,2e-05
2080,1062025,1058741,2013-04-06 04:57:57,2e-05
2080,1062025,933931,2013-04-06 04:57:57,2e-05
2080,1062025,878514,2013-04-06 04:57:57,2e-05
2080,1062025,1058742,2013-04-06 04:57:57,2e-05
2080,1062025,910610,2013-04-06 04:57:57,2e-05
2080,1062025,981892,2013-04-06 04:57:57,2e-05
2080,1062025,75,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,852653,2013-04-06 04:57:57,2e-05
2080,1062025,910613,2013-04-06 04:57:57,2e-05
2080,1062025,1062106,2013-04-06 04:57:57,2e-05
2080,1062025,982029,2013-04-06 04:57:57,2e-05
2080,1062025,826452,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,826453,2013-04-06 04:57:57,2e-05
2080,1062025,859137,2013-04-06 04:57:57,2e-05
2080,1062025,979005,2013-04-06 04:57:57,2e-05
2080,1062025,977001,2013-04-06 04:57:57,2e-05
2080,1062025,787321,2013-04-06 04:57:57,2e-05
2080,1062025,1058746,2013-04-06 04:57:57,2e-05
2080,1062025,981214,2013-04-06 04:57:57,2e-05
2080,1062025,6378,2013-04-06 04:57:57,2e-05
2080,1062025,981378,2013-04-06 04:57:57,2e-05
2080,1062025,10713,2013-04-06 04:57:57,2e-05
2080,1062025,981071,2013-04-06 04:57:57,2e-05
2080,1062025,783121,2013-04-06 04:57:57,2e-05
2080,1062025,910614,2013-04-06 04:57:57,2e-05
2080,1062025,794026,2013-04-06 04:57:57,2e-05
2080,1062025,981879,2013-04-06 04:57:57,2e-05
2080,1062025,1058747,2013-04-06 04:57:57,2e-05
2080,1062025,981912,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,826460,2013-04-06 04:57:57,2e-05
2080,1062025,18131,2013-04-06 04:57:57,2e-05
2080,1062025,837226,2013-04-06 04:57:57,2e-05
2080,1062025,1058748,2013-04-06 04:57:57,2e-05
2080,1062025,910618,2013-04-06 04:57:57,2e-05
2080,1062025,1062107,2013-04-06 04:57:57,2e-05
2080,1062025,1058750,2013-04-06 04:57:57,2e-05
2080,1062025,975969,2013-04-06 04:57:57,2e-05
2080,1062025,1062108,2013-04-06 04:57:57,2e-05
2080,1062025,1058751,2013-04-06 04:57:57,2e-05
2080,1062025,982139,2013-04-06 04:57:57,2e-05
2080,1062025,108,2013-04-06 04:57:57,2e-05
2080,1062025,910619,2013-04-06 04:57:57,2e-05
2080,1062025,858491,2013-04-06 04:57:57,2e-05
2080,1062025,1058753,2013-04-06 04:57:57,2e-05
2080,1062025,829512,2013-04-06 04:57:57,2e-05
2080,1062025,1058755,2013-04-06 04:57:57,2e-05
2080,1062025,981397,2013-04-06 04:57:57,2e-05
2080,1062025,1058756,2013-04-06 04:57:57,2e-05
2080,1062025,1881,2013-04-06 04:57:57,2e-05
2080,1062025,9110,2013-04-06 04:57:57,2e-05
2080,1062025,6804,2013-04-06 04:57:57,2e-05
2080,1062025,826475,2013-04-06 04:57:57,2e-05
2080,1062025,981205,2013-04-06 04:57:57,2e-05
2080,1062025,1058757,2013-04-06 04:57:57,2e-05
2080,1062025,1786,2013-04-06 04:57:57,2e-05
2080,1062025,6311,2013-04-06 04:57:57,2e-05
2080,1062025,910625,2013-04-06 04:57:57,2e-05
2080,1062025,1058758,2013-04-06 04:57:57,2e-05
2080,1062025,1058760,2013-04-06 04:57:57,2e-05
2080,1062025,1058761,2013-04-06 04:57:57,2e-05
2080,1062025,1058762,2013-04-06 04:57:57,2e-05
2080,1062025,1058763,2013-04-06 04:57:57,2e-05
2080,1062025,1058764,2013-04-06 04:57:57,2e-05
2080,1062025,910631,2013-04-06 04:57:57,2e-05
2080,1062025,978646,2013-04-06 04:57:57,2e-05
2080,1062025,981552,2013-04-06 04:57:57,2e-05
2080,1062025,826488,2013-04-06 04:57:57,2e-05
2080,1062025,826491,2013-04-06 04:57:57,2e-05
2080,1062025,112,2013-04-06 04:57:57,2e-05
2080,1062025,787734,2013-04-06 04:57:57,2e-05
2080,1062025,11,2013-04-06 04:57:57,2e-05
2080,1062025,6379,2013-04-06 04:57:57,2e-05
2080,1062025,836803,2013-04-06 04:57:57,2e-05
2081,1061724,835904,2013-04-06 05:12:36,8.88e-05
2081,1061724,1043881,2013-04-06 05:12:36,8.8e-06
2081,1061724,825358,2013-04-06 05:12:36,9.6e-05
2081,1061724,833036,2013-04-06 05:12:36,8e-06
2081,1061724,799102,2013-04-06 05:12:36,8.8e-05
2081,1061724,802641,2013-04-06 05:12:36,8.8e-06
2081,1061724,834937,2013-04-06 05:12:36,8e-06
2081,1061724,842300,2013-04-06 05:12:36,8e-06
2081,1061724,802757,2013-04-06 05:12:36,8.8e-06
2081,1061724,787201,2013-04-06 05:12:36,8e-06
2081,1061724,1060107,2013-04-06 05:12:36,8.8e-05
2081,1061724,1061479,2013-04-06 05:12:36,1.73601678
2081,1061724,91,2013-04-06 05:12:36,8.88e-05
2081,1061724,10597,2013-04-06 05:12:36,8e-06
2081,1061724,71,2013-04-06 05:12:36,8.8e-06
2081,1061724,872345,2013-04-06 05:12:36,0.0001064
2081,1061724,802889,2013-04-06 05:12:36,0.0001056
2081,1061724,806134,2013-04-06 05:12:36,0.0001136
2081,1061724,1094,2013-04-06 05:12:36,0.0001056
2081,1061724,87,2013-04-06 05:12:36,8e-06
2081,1061724,1018054,2013-04-06 05:12:36,0.000112
2081,1061724,1060105,2013-04-06 05:12:36,0.000148
2081,1061724,910100,2013-04-06 05:12:36,8.8e-06
2081,1061724,787218,2013-04-06 05:12:36,9.76e-05
2081,1061724,980452,2013-04-06 05:12:36,9.76e-05
2081,1061724,848715,2013-04-06 05:12:36,0.000124
2081,1061724,848567,2013-04-06 05:12:36,9.76e-05
2081,1061724,1021368,2013-04-06 05:12:36,0.000104
2081,1061724,7,2013-04-06 05:12:36,8.88e-05
2081,1061724,1061725,2013-04-06 05:12:36,8.8e-06
2081,1061724,11,2013-04-06 05:12:36,8.88e-05
2081,1061724,1061726,2013-04-06 05:12:36,0.0001064
2081,1061724,916280,2013-04-06 05:12:36,0.0001064
2081,1061724,980356,2013-04-06 05:12:36,9.6e-05
2081,1061724,829597,2013-04-06 05:12:36,0.0001064
2081,1061724,87,2013-04-06 05:12:36,1.6e-05
2081,1061724,7479,2013-04-06 05:12:36,0.0001128
2081,1061724,933270,2013-04-06 05:12:36,0.0001152
2081,1061724,787573,2013-04-06 05:12:36,9.68e-05
2081,1061724,932279,2013-04-06 05:12:36,8e-06
2081,1061724,87,2013-04-06 05:12:36,8e-06
2081,1061724,825370,2013-04-06 05:12:36,0.000112
2081,1061724,832857,2013-04-06 05:12:36,8.88e-05
2081,1061724,87,2013-04-06 05:12:36,2.4e-05
2081,1061724,787383,2013-04-06 05:12:36,0.0001064
2081,1061724,922900,2013-04-06 05:12:36,8e-05
2081,1061724,1024216,2013-04-06 05:12:36,9.6e-05
2081,1061724,783055,2013-04-06 05:12:36,0.000148
2081,1061724,802853,2013-04-06 05:12:36,8.8e-06
2081,1061724,36235,2013-04-06 05:12:36,8.8e-06
2081,1061724,1059428,2013-04-06 05:12:36,0.0001152
2081,1061724,87,2013-04-06 05:12:36,8e-06
2081,1061724,787600,2013-04-06 05:12:36,0.0003536
2081,1061724,842205,2013-04-06 05:12:36,0.0001216
2081,1061724,10855,2013-04-06 05:12:36,0.000124
2081,1061724,266,2013-04-06 05:12:36,8.8e-06
2081,1061724,980468,2013-04-06 05:12:36,0.000104
2081,1061724,923882,2013-04-06 05:12:36,8e-06
2081,1061724,792,2013-04-06 05:12:36,8e-06
2081,1061724,11,2013-04-06 05:12:36,9.76e-05
2081,1061724,794198,2013-04-06 05:12:36,0.0001384
2081,1061724,893374,2013-04-06 05:12:36,8.8e-05
2081,1061724,87,2013-04-06 05:12:36,8.88e-05
2081,1061724,783238,2013-04-06 05:12:36,0.0001864
2081,1061724,787226,2013-04-06 05:12:36,0.000156
2081,1061724,1052547,2013-04-06 05:12:36,0.000124
2081,1061724,87,2013-04-06 05:12:36,8.88e-05
2081,1061724,87,2013-04-06 05:12:36,8e-05
2081,1061724,1054813,2013-04-06 05:12:36,8e-05
2081,1061724,826223,2013-04-06 05:12:36,0.0001064
2081,1061724,6584,2013-04-06 05:12:36,8.8e-05
2081,1061724,909434,2013-04-06 05:12:36,8.8e-05
2081,1061724,87,2013-04-06 05:12:36,1.6e-05
2081,1061724,886519,2013-04-06 05:12:36,8e-05
2081,1061724,980485,2013-04-06 05:12:36,8.88e-05
2081,1061724,87,2013-04-06 05:12:36,9.68e-05
2081,1061724,829659,2013-04-06 05:12:36,8e-05
2081,1061724,1061728,2013-04-06 05:12:36,9.68e-05
2081,1061724,910578,2013-04-06 05:12:36,0.0002664
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,980450,2013-04-06 05:12:36,0.0001064
2081,1061724,7,2013-04-06 05:12:36,9.6e-05
2081,1061724,787832,2013-04-06 05:12:36,0.000112
2081,1061724,11,2013-04-06 05:12:36,0.0001952
2081,1061724,802740,2013-04-06 05:12:36,8.8e-06
2081,1061724,900761,2013-04-06 05:12:36,0.0001056
2081,1061724,28054,2013-04-06 05:12:36,0.0001064
2081,1061724,1015812,2013-04-06 05:12:36,0.000104
2081,1061724,7,2013-04-06 05:12:36,8e-05
2081,1061724,1028168,2013-04-06 05:12:36,8.88e-05
2081,1061724,848586,2013-04-06 05:12:36,0.0001296
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,11,2013-04-06 05:12:36,8e-05
2081,1061724,783318,2013-04-06 05:12:36,8e-05
2081,1061724,92,2013-04-06 05:12:36,0.0001056
2081,1061724,862686,2013-04-06 05:12:36,8.8e-06
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,978194,2013-04-06 05:12:36,9.6e-05
2081,1061724,107,2013-04-06 05:12:36,0.0001232
2081,1061724,87,2013-04-06 05:12:36,8e-05
2081,1061724,1058966,2013-04-06 05:12:36,8e-05
2081,1061724,904385,2013-04-06 05:12:36,8.8e-05
2081,1061724,983623,2013-04-06 05:12:36,8e-05
2081,1061724,926214,2013-04-06 05:12:36,8e-05
2081,1061724,87,2013-04-06 05:12:36,8e-05
2081,1061724,87,2013-04-06 05:12:36,8e-05
2081,1061724,837682,2013-04-06 05:12:36,0.0001064
2081,1061724,832373,2013-04-06 05:12:36,8.88e-05
2081,1061724,940123,2013-04-06 05:12:36,8.8e-05
2081,1061724,922666,2013-04-06 05:12:36,0.000132
2081,1061724,829497,2013-04-06 05:12:36,8e-05
2081,1061724,6367,2013-04-06 05:12:36,0.0001152
2081,1061724,900750,2013-04-06 05:12:36,0.0001776
2081,1061724,195,2013-04-06 05:12:36,0.0001216
2081,1061724,87,2013-04-06 05:12:36,8.88e-05
2081,1061724,814234,2013-04-06 05:12:36,0.0001776
2081,1061724,946907,2013-04-06 05:12:36,9.76e-05
2081,1061724,886994,2013-04-06 05:12:36,8.8e-05
2081,1061724,978294,2013-04-06 05:12:36,0.000156
2081,1061724,799184,2013-04-06 05:12:36,8e-05
2081,1061724,835084,2013-04-06 05:12:36,8e-05
2081,1061724,902079,2013-04-06 05:12:36,8e-05
2081,1061724,20,2013-04-06 05:12:36,8e-05
2081,1061724,886980,2013-04-06 05:12:36,8e-05
2081,1061724,787718,2013-04-06 05:12:36,0.0001128
2081,1061724,910341,2013-04-06 05:12:36,0.0001144
2081,1061724,87,2013-04-06 05:12:36,8.88e-05
2081,1061724,897897,2013-04-06 05:12:36,1.6e-05
2081,1061724,1061729,2013-04-06 05:12:36,0.0001232
2081,1061724,905926,2013-04-06 05:12:36,8e-05
2081,1061724,913984,2013-04-06 05:12:36,8.8e-05
2081,1061724,826188,2013-04-06 05:12:36,8e-05
2081,1061724,858882,2013-04-06 05:12:36,8e-05
2081,1061724,794182,2013-04-06 05:12:36,8e-05
2081,1061724,87,2013-04-06 05:12:36,8.88e-05
2081,1061724,84,2013-04-06 05:12:36,9.6e-05
2081,1061724,195,2013-04-06 05:12:36,1.6e-05
2081,1061724,884065,2013-04-06 05:12:36,8.88e-05
2081,1061724,1005920,2013-04-06 05:12:36,8e-05
2081,1061724,883094,2013-04-06 05:12:36,8.88e-05
2081,1061724,825008,2013-04-06 05:12:36,8e-05
2081,1061724,842051,2013-04-06 05:12:36,0.000132
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,1890,2013-04-06 05:12:36,8e-05
2081,1061724,799213,2013-04-06 05:12:36,8e-05
2081,1061724,1059427,2013-04-06 05:12:36,0.000132
2081,1061724,832862,2013-04-06 05:12:36,8e-05
2081,1061724,92,2013-04-06 05:12:36,0.0001056
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,112,2013-04-06 05:12:36,8.88e-05
2081,1061724,826452,2013-04-06 05:12:36,0.0001056
2081,1061724,980445,2013-04-06 05:12:36,8.88e-05
2081,1061724,2701,2013-04-06 05:12:36,8e-05
2081,1061724,847812,2013-04-06 05:12:36,8e-05
2081,1061724,1021390,2013-04-06 05:12:36,0.000132
2081,1061724,1061730,2013-04-06 05:12:36,8.8e-05
2081,1061724,842088,2013-04-06 05:12:36,9.76e-05
2081,1061724,87,2013-04-06 05:12:36,8.8e-06
2081,1061724,87,2013-04-06 05:12:36,9.76e-05
2081,1061724,1028547,2013-04-06 05:12:36,0.0001152
2081,1061724,851,2013-04-06 05:12:36,8e-05
2081,1061724,87,2013-04-06 05:12:36,8.8e-05
2081,1061724,857762,2013-04-06 05:12:36,0.0001064
2081,1061724,886939,2013-04-06 05:12:36,8.8e-06
2081,1061724,802883,2013-04-06 05:12:36,8e-05
2081,1061724,872245,2013-04-06 05:12:36,0.0001464
2081,1061724,878530,2013-04-06 05:12:36,0.0001152
2081,1061724,787619,2013-04-06 05:12:36,8e-06
2081,1061724,981310,2013-04-06 05:12:36,8e-05
2081,1061724,884070,2013-04-06 05:12:36,0.0001152
2081,1061724,925790,2013-04-06 05:12:36,4.08e-05
2081,1061724,802791,2013-04-06 05:12:36,4e-05
2081,1061724,1011735,2013-04-06 05:12:36,0.000124
2081,1061724,933018,2013-04-06 05:12:36,1.76e-05
2081,1061724,90,2013-04-06 05:12:36,0.0001864
2081,1061724,1061731,2013-04-06 05:12:36,8.8e-06
2081,1061724,787146,2013-04-06 05:12:36,0.0001064
2081,1061724,6370,2013-04-06 05:12:36,8e-05
2081,1061724,872179,2013-04-06 05:12:36,8e-05
2081,1061724,794184,2013-04-06 05:12:36,9.76e-05
2081,1061724,1061732,2013-04-06 05:12:36,8.88e-05
2081,1061724,11,2013-04-06 05:12:36,8e-05
2081,1061724,832863,2013-04-06 05:12:36,8e-05
2081,1061724,832805,2013-04-06 05:12:36,1.6e-05
2081,1061724,872156,2013-04-06 05:12:36,8e-05
2082,1058075,824763,2013-04-06 07:56:05,4e-05
2082,1058075,1058076,2013-04-06 07:56:05,4e-05
2082,1058075,1058077,2013-04-06 07:56:05,7e-05
2082,1058075,1058078,2013-04-06 07:56:05,0.0001
2082,1058075,14633,2013-04-06 07:56:05,4e-05
2082,1058075,1058079,2013-04-06 07:56:05,4e-05
2082,1058075,6376,2013-04-06 07:56:05,4e-05
2082,1058075,847791,2013-04-06 07:56:05,4e-05
2082,1058075,824770,2013-04-06 07:56:05,0.0001
2082,1058075,858948,2013-04-06 07:56:05,7e-05
2082,1058075,851,2013-04-06 07:56:05,4e-05
2082,1058075,1058080,2013-04-06 07:56:05,4e-05
2082,1058075,1058081,2013-04-06 07:56:05,0.0001
2082,1058075,933016,2013-04-06 07:56:05,7e-05
2082,1058075,909651,2013-04-06 07:56:05,0.0001
2082,1058075,1058082,2013-04-06 07:56:05,7e-05
2082,1058075,1058083,2013-04-06 07:56:05,4e-05
2082,1058075,1058084,2013-04-06 07:56:05,4e-05
2082,1058075,848329,2013-04-06 07:56:05,4e-05
2082,1058075,1026033,2013-04-06 07:56:05,7e-05
2082,1058075,968241,2013-04-06 07:56:05,4e-05
